description,isdog,url
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Shiba_Inu_cdf87b61-8957-4f74-a17e-26af931cc189_small.jpg?v=1634579475
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Shih_Tzu_edd6b75c-649b-4e88-badd-59f77d554462_small.jpg?v=1634579507
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Siberian_Husky_small.jpg?v=1634579542
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Silky_Terrier_small.jpg?v=1634579576
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Skye_Terrier_small.jpg?v=1634579612
compact,1,https://cdn.shopify.com/s/files/1/0388/6589/collections/Smooth_Fox_Terrier_small.jpg?v=1634579694
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Soft_Coated_Wheaten_Terrier_small.jpg?v=1634579751
compact,1,https://cdn.shopify.com/s/files/1/0388/6589/collections/Spanish_Water_Dog_small.jpg?v=1634579805
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Spinone_Italiano_small.jpg?v=1634579848
compact,1,https://cdn.shopify.com/s/files/1/0388/6589/collections/Staffordshire_Bull_Terrier_small.jpg?v=1634579901
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Standard_Schnauzer_dab9b6ba-0b3e-48b8-b13e-6ed85e9e8fd6_small.jpg?v=1634579945
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Sussex_Spaniel_small.jpg?v=1634579988
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Swedish_Vallhund_small.jpg?v=1634580083
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Tibetan_Mastiff_small.jpg?v=1634580138
compact,1,https://cdn.shopify.com/s/files/1/0388/6589/collections/Tibetan_Spaniel_small.jpg?v=1634580176
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Tibetan_Terrier_small.jpg?v=1634580221
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Toy_Fox_Terrier_small.jpg?v=1634580295
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Treeing_Walker_small.jpg?v=1634580379
compact,1,https://cdn.shopify.com/s/files/1/0388/6589/collections/Vizsla_small.jpg?v=1634580418
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Weimaraner_small.jpg?v=1634580551
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Welsh_Springer_Spaniel_small.jpg?v=1634580644
compact,1,https://cdn.shopify.com/s/files/1/0388/6589/collections/Welsh_Terrier_small.jpg?v=1634580678
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/West_Highland_White_Terrier_3d78dfbf-2330-401d-828b-dde6d87f0246_small.jpg?v=1634580730
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Whippet_small.jpg?v=1634580766
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Wire_Fox_Terrier_small.jpg?v=1634580795
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Wirehaired_Pointing_Griffon_small.jpg?v=1634580871
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Wirehaired_Vizsla_small.jpg?v=1634580951
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Xoloitzcuintli_small.jpg?v=1634580993
compact,0,https://cdn.shopify.com/s/files/1/0388/6589/collections/Yorkshire_Terrier_6a3bd041-fbd2-448f-8ade-1368914b3bef_small.jpg?v=1634581079
Best Dog Toys,1,https://retrievist.akc.org/wp-content/uploads/2020/04/CAT-best-dog-Toys-D-700x393.jpg
"Outward Hound HedgehogZ Squeaky Plush Dog Toy, Small",0,https://image.chewy.com/is/image/catalog/86026_MAIN._AC_SS300_V1636497764_.jpg
"Outward Hound HedgehogZ Squeaky Plush Dog Toy, Small",0,https://image.chewy.com/is/image/catalog/86026_MAIN._AC_SS300_V1636497764_.jpg
Multipet Gumby Plush Dog Toy (9 inch),0,https://m.media-amazon.com/images/I/41aai7Ps0IL.jpg
Multipet Gumby Plush Dog Toy (9 inch),0,https://m.media-amazon.com/images/I/41aai7Ps0IL.jpg
"KONG Floppy Knots Dog Toy, Fox, Medium/Large",0,https://image.chewy.com/is/image/catalog/150483_MAIN._AC_SS300_V1545256686_.jpg
"KONG Floppy Knots Dog Toy, Fox, Medium/Large",0,https://image.chewy.com/is/image/catalog/150483_MAIN._AC_SS300_V1545256686_.jpg
"KONG Classic Dog Toy, Large",0,https://image.chewy.com/is/image/catalog/53352_MAIN._AC_SS300_V1534449202_.jpg
"KONG Classic Dog Toy, Large",0,https://image.chewy.com/is/image/catalog/53352_MAIN._AC_SS300_V1534449202_.jpg
"Nylabone PRO Action dog Bone Dental Chew Toy, Small",0,https://m.media-amazon.com/images/I/41-KYbRo6yL.jpg
"Nylabone PRO Action dog Bone Dental Chew Toy, Small",0,https://m.media-amazon.com/images/I/41-KYbRo6yL.jpg
"West Paw Zogoflex Large Tux Tough Treat Dispensing Dog Chew Toy, Aqua Blue",0,https://image.chewy.com/is/image/catalog/58024_MAIN._AC_SS300_V1510350566_.jpg
"West Paw Zogoflex Large Tux Tough Treat Dispensing Dog Chew Toy, Aqua Blue",0,https://image.chewy.com/is/image/catalog/58024_MAIN._AC_SS300_V1510350566_.jpg
"West Paw Zogoflex Bumi Dog Toy, Granny Smith, Large",0,https://image.chewy.com/is/image/catalog/58055_MAIN._AC_SS300_V1531506754_.jpg
"West Paw Zogoflex Bumi Dog Toy, Granny Smith, Large",0,https://image.chewy.com/is/image/catalog/58055_MAIN._AC_SS300_V1531506754_.jpg
"ZippyPaws – Woodland Friends Burrow, Interactive Squeaky Hide and Seek Plush Dog Toy – Chipmunks ‘n Log",0,https://m.media-amazon.com/images/I/51CCReHN84L.jpg
"ZippyPaws – Woodland Friends Burrow, Interactive Squeaky Hide and Seek Plush Dog Toy – Chipmunks ‘n Log",0,https://m.media-amazon.com/images/I/51CCReHN84L.jpg
"GoughNuts TuG Dog Toy, Black, MaXX",0,https://img.chewy.com/is/image/catalog/105537_MAIN._AC_SS300_V1503432752_.jpg
"GoughNuts TuG Dog Toy, Black, MaXX",0,https://img.chewy.com/is/image/catalog/105537_MAIN._AC_SS300_V1503432752_.jpg
"Friends Forever Chewers Play Dog Rope Toy for Medium Dogs & Puppy, Teething, Tug War – Tough Dog Toys Set 7-Piece Assortment, Blue",0,https://m.media-amazon.com/images/I/61a8r5UybdL.jpg
"Friends Forever Chewers Play Dog Rope Toy for Medium Dogs & Puppy, Teething, Tug War – Tough Dog Toys Set 7-Piece Assortment, Blue",0,https://m.media-amazon.com/images/I/61a8r5UybdL.jpg
"Mammoth Cottonblend 3 Knot Dog Rope Toy, Color Varies, X-Large",0,https://image.chewy.com/is/image/catalog/80743_MAIN._AC_SS300_V1633021056_.jpg
"Mammoth Cottonblend 3 Knot Dog Rope Toy, Color Varies, X-Large",0,https://image.chewy.com/is/image/catalog/80743_MAIN._AC_SS300_V1633021056_.jpg
"Otterly Pets Assorted Medium to Large Rope Dog Toys, 5 count",0,https://image.chewy.com/is/image/catalog/145541_MAIN._AC_SS300_V1630456889_.jpg
"Otterly Pets Assorted Medium to Large Rope Dog Toys, 5 count",0,https://image.chewy.com/is/image/catalog/145541_MAIN._AC_SS300_V1630456889_.jpg
iFetch Too Automatic Ball Launcher Dog Toy,0,https://image.chewy.com/is/image/catalog/115173_MAIN._AC_SS300_V1531555658_.jpg
iFetch Too Automatic Ball Launcher Dog Toy,0,https://image.chewy.com/is/image/catalog/115173_MAIN._AC_SS300_V1531555658_.jpg
"Hyper Pet K9 Kannon K2 Dog Ball Launcher Interactive Dog Toys (Load & Launch Tennis Balls for Dogs to Fetch) [Best Dog Ball Launcher Toys for Large, Medium & Small Dogs], Full Size, Model: 50252EA",0,https://m.media-amazon.com/images/I/4190osUl7IL.jpg
"Hyper Pet K9 Kannon K2 Dog Ball Launcher Interactive Dog Toys (Load & Launch Tennis Balls for Dogs to Fetch) [Best Dog Ball Launcher Toys for Large, Medium & Small Dogs], Full Size, Model: 50252EA",0,https://m.media-amazon.com/images/I/4190osUl7IL.jpg
"IDOGMATE Small Dog Ball Launcher,Automatic Dog Ball Thrower for Mini Dog (Small Machine with 3 Balls)",0,https://m.media-amazon.com/images/I/41pYqFaWWoL.jpg
"IDOGMATE Small Dog Ball Launcher,Automatic Dog Ball Thrower for Mini Dog (Small Machine with 3 Balls)",0,https://m.media-amazon.com/images/I/41pYqFaWWoL.jpg
Best Dog Chew Toys,1,https://retrievist.akc.org/wp-content/uploads/2020/04/Best-of-Sub-toys-dog-chew-toys-1-700x393.jpg
Best Stuffed Dog Toys,1,https://retrievist.akc.org/wp-content/uploads/2020/04/best-plush-toys-700x393.jpg
Best Dog Chew Toys,1,https://retrievist.akc.org/wp-content/uploads/2020/04/Best-of-Sub-toys-dog-chew-toys-1-700x393.jpg
New Puppy Guide (Digital Download),1,https://cdn.shopify.com/s/files/1/0388/6589/products/Cover_Digi_NPG_2018_lo-res_600x.jpg?v=1626795309
"Canine Good Citizen - ISBN 978-159378644-1, Paperback, 2nd Edition",1,https://cdn.shopify.com/s/files/1/0388/6589/products/CGCbookcover-2nded_42bf3b07-f06b-44ee-a67d-66f3d3acda2e_600x.jpg?v=1608589318
^ AKC S.T.A.R. Puppy Book,1,https://cdn.shopify.com/s/files/1/0388/6589/products/akc_star1_600x.jpg?v=1626996825
NEW 2023 Birthday Gift Box,1,https://cdn.shopify.com/s/files/1/0388/6589/products/DeluxeLargeBirthdayBox2023_600x.jpg?v=1672955887
Tractor Supply Co Logo (TSC),0,https://www.akc.org/wp-content/uploads/2020/05/tsc_logo_nb_lg-300x82.jpg
Rat Terrier standing in three-quarter view facing forward,1,https://www.akc.org/wp-content/uploads/2017/11/Rat-Terrier-On-White-01.jpg
Labrador retriever being hugged by a woman sitting next to it.,1,https://www.akc.org/wp-content/uploads/2019/04/Labrador-retriever-being-hugged-by-a-woman-sitting-next-to-it.jpg
Unraveling the Causes of Canine Immune-Mediated Hemolytic Anemia,0,https://akc.blueconic.net/rest/contentStores/70084a7c-ad5f-4137-af6e-86ddf5330892/items/0a5285bc944b2baa287152798934b8f2/image?etag=1682880671664&width=70&height=47
How to Calculate Dog Years to Human Years,0,https://akc.blueconic.net/rest/contentStores/70084a7c-ad5f-4137-af6e-86ddf5330892/items/84fef1a4c40f507e975fe2ce40fe0da6/image?etag=1682907489098&width=70&height=47
Juniors Take Top Prizes in AKC Juniors Obedience and Rally Classic & Juniors Agility Competition,0,https://akc.blueconic.net/rest/contentStores/70084a7c-ad5f-4137-af6e-86ddf5330892/items/bb408979984d2a111c33ebdf0c38b246/image?etag=1676411467589&width=70&height=47
golden-training-body,1,https://www.akc.org/wp-content/uploads/2018/04/golden-training-body.jpg
Download File,1,https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2022/02/25093055/AKC.tv-Thumbnails-1.jpg
I became an official good boy today.,1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgwMzc2MTc2LjAyOTk2MjgzNjQ0NS5qcGVn.jpg?w=640&h=640&fit=cover
"Even though noble_beast_training is in their own facility now, we would like to continue to congratulate our Pine Woods Pups graduates! Let’s give a round of app-paws 🐾 to the puppy class graduate and americankennelclub STAR puppy certificate earners:

⭐️RJ
⭐️Max

And also the House Dog Obedience Class graduates:

🌟 Aurora
🌟 Claire

Happy #TrainingTuesday 💚

#dogsofinstagram #dog #dogoftheday #dogstagram #dogsofinsta #dogs #dogsofbuffalo #buffalodogs #716dogs #716pets #veterinarymedicine #vetmed #buffalony #northtonawanda #pinewoodsanimalhospital #pwah #fearfreepets #fearfree #fearfreevetvisit #fearfreehappyhomes #fearfreevet #akctraining #fearfreetrainer #forcefreedogtraining #positivereinforcement",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxMjI1NDY2LjU3MzcwNjk4MjY2NC5qcGVn.jpg?w=640&h=640&fit=cover
🥇proud dog mom!,1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgwOTA3ODAxLjMyODM4MTMyNzU1MC5qcGVn.jpg?w=640&h=640&fit=cover
"Congratulations Luna for passing the Legend Acres Intermediate Group Class and earing the AKC CGC (Canine Good Citizen) Title !!! Surprise, AZ!!! 

#legendacres #akccgc #akccgctraining #rplusdogs #dogood #positivereniforcement #shockfree #ditchthepinch #surpriseaz #azwinter #dogood #cgc #akc #akctraining #akccgc #longlinetraining #forecefree #responsibledogowner #domorewithyourdog #bondbasedchoicetheory #sdit #tdit #servicedogintraining #therapydogintraining #therapydog #servicedogteam #rplusdogtraining #positivereinforcement",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxMTQ3NTM1LjI3ODc5OTMxNDIxMS5qcGVn.jpg?w=640&h=640&fit=cover
"Going for the STAR Puppy title meant hard work and focus for our pibble and a tremendous amount of patience between us paw-rents. It helped us to build a healthy relationship for the basic foundations between us and our pup. ~ Kim & Kevin, Nico’s parents
🐶
FOLLOW US ON INSTAGRAM LARPBO and Nico’s adventures apitbullnamednico
🐶

#LARPBOcgc #larpbodogtraining #pitbulladvocates #larpbocommunity #speaklarpbo_belarpbo #keepingdogshomeandoutofshelters 
americankennelclub",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxNzY0Nzg5LjcwODEwOTY0MDk1My5qcGVn.jpg?w=640&h=640&fit=cover
I evaluated Digby today and he passed his AKC Canine Good Citizen Test! 👏🏾 americankennelclub  #caninegoodcitizenintraining #caninegoodcitizen #caninegoodcitizentest #akc #caninegoodcitizenevaluator,1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxODU5NzU5LjU0ODAyMjU0MTE5MC5qcGVn.jpg?w=640&h=640&fit=cover
"Oso, CGC. Today we got evaluated for our AKC CGC and Oso got his first title!",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgwNjQ5Mzc4LjMzMDQ0NTM5ODQyMy5qcGVn.jpg?w=640&h=640&fit=cover
"I love my GSD.
#therapydog #gsd #gsdpuppy #gsdlove #gsdofinstagram #gsdlife #alliancetherapydog #therapydogintraining #therapydogsofinstagram #puppiesofinstagram #americankennelclub #americankennelclubpuppies#pettherapyisthebesttherapy #gsdlover #gsdnation #gsd",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxODQyNjY0LjIyNDM4NDg5Nzg1Ni5qcGVn.jpg?w=640&h=640&fit=cover
"Dakota’s Finn Forrest CGC ✨

insanely proud of this little man. we put off the CGC test for awhile due to being busy with life, but we are so happy to finally gain the title. 

In July 2022, Finn received his S.T.A.R. Puppy title and the next step was to continue on to CGC. with the time in between, Finn easily could’ve let go of all that training and picked up bad habits, but he didn’t because 1) he’s smart & 2) we never stopped the training as owners.

so seriously, never stop working with your dog. it keeps them engaged & well behaved, but more importantly, it continues to grow the bond between you & your furry friend.

Big thanks to our local training facility on all they do & continue to do for Finn. 🫶🏼💙💛 pawspetresortsd 

if you are thinking of investing in training for your dog, DO IT!!!
•
•
•
#miniaussie #aussie #australianshepherd #miniamericanshepherd #miniaustralianshepherd #miniatureaustralianshepherd #dog #dogs #dogsofinstagram #puppy #puppiesofinstagram #puppies #puppylove #puppyofday #dogmom #d",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgwNzg3NjIxLjI0MTA1NTc1OTg5Ny5qcGVn.jpg?w=640&h=640&fit=cover
"In between jobs, one of my girls and I snuck away for our last day of obedience school.  Apollo the #dogoargentino pup was awarded the americankennelclub Star Puppy Award and he passed his Canine Good Citizen Test.  In celebration, we stopped at andysfrozencustard to get a pup cup!  Thanks to natural.state.dogo for pairing us up with such a hard working, mellow, smart, and lovingly loyal pal.",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgwNTgzNDQyLjAwMjU3MjUxOTc3MC5qcGVn.jpg?w=640&h=640&fit=cover
"Congratulations Ellie Jo for passing the Legend Acres Intermediate Group Class and earing the AKC CGC (Canine Good Citizen) Title !!! Surprise, AZ!!! 

#legendacres #akccgc #akccgctraining #rplusdogs #dogood #positivereniforcement #shockfree #ditchthepinch #surpriseaz #azwinter #dogood #cgc #akc #akctraining #akccgc #longlinetraining #forecefree #responsibledogowner #domorewithyourdog #bondbasedchoicetheory #sdit #tdit #servicedogintraining #therapydogintraining #therapydog #servicedogteam #rplusdogs #positivereinforcement",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxMTQ2NTg1LjYxODMxNjIyODcyOC5qcGVn.jpg?w=640&h=640&fit=cover
"It is I, the newest member of the American Kennel Association, Ms. Mia, Canine Good Citizen 🎖️ #caninegoodcitizen #certifiedgoodcitizensdog #certifiedgoodcitizen #goodgirl #goodgirlmia #littlemisssunshine #beagle #beaglegirl #sunshinebeagles #sunshinebeagle #soflobeagles #itstimetowalkfluffy",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxODU0Njc5Ljk4MDc4OTcxNTU1My5qcGVn.jpg?w=640&h=640&fit=cover
"June David, Canine Good Citizen, Certified Good Girl

Thanks so much, and as always, to patrickspetcare for facilitating such a wonderful preparation class that helped even our reactive June ace the CGC test! June has the best village of people! Obviously we had to celebrate her success with a ice cream pup cup which she loved…but just a little bit.",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxNjEyOTg1LjA2NTQxODc3MjYwMS5qcGVn.jpg?w=640&h=640&fit=cover
"It’s official! Ryker is nationally recognized as a good boy 💙 He passed his AKC Canine Good Citizen Test 🥳🥳
Thank you allwaysdogtraining for getting us there! 🙏
.
.
#akc #akccaninegoodcitizen #canine #dogsofinstagram #dogs #germanshepherd #husky #training #test #goodboy #bestboy #pnw #instagram #instagood #explore #foryou",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgxNDkxMDg5Ljg4ODE0NTIxMzU5LmpwZWc=.jpg?w=640&h=640&fit=cover
"Congratulations Bently for passing Legend Acres Fundamentals Group Class and the AKC Star Puppy at Liberty Park Bravery Pavillion, Clarksville, TN!!! (Lowes Rain Out)
#localclarksvilletn #sdit #legendacres #bondbased #corgi #rplus #positivereinforcement #shockfree #servicedog #servicedogintraining #servicedogsofinstagram #dogsofinstagram #forcefree #sd #psychiatricservicedog #dog #dogtraining #assistancedog #servicedogteam #therapydog #servicedoglife #medicalalertdog #servicedoggear #akctraining #servicedogtraining #servicedogs #akccommunitycanine",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgwNzYwMTY2LjE1Nzk4MDIyNTc4MS5qcGVn.jpg?w=640&h=640&fit=cover
"Wasabi passed her CGC, CGCA & CGCU tests today!!🥳

Thank you Lisa my_life_unleashed for taking the time out of your busy schedule to be our evaluator!❤️

For those who don’t know her, Wasabi is my personal dog. She is a 3 yr old, female Greyhound/Rat Terrier/Schnauzer/APBT.💚",1,https://images.dashhudson.com/aHR0cHM6Ly9jZG4uZGFzaGh1ZHNvbi5jb20vbWVkaWEvZnVsbC8xNjgwOTEzMDUzLjcxODc4NTE0NzI4LmpwZWc=.jpg?w=640&h=640&fit=cover
